contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiration,ticker,timestamp
AMZN250801P00220000,2025-07-25 19:59:45+00:00,220.0,1.82,1.82,1.86,-0.27999985,-13.333326,3530.0,6130,0.4731497998046875,False,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00222500,2025-07-25 19:58:34+00:00,222.5,2.52,2.48,2.52,-0.24000001,-8.695652,1990.0,1288,0.47485876708984376,False,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00225000,2025-07-25 19:59:49+00:00,225.0,3.32,3.25,3.35,-0.26,-7.26257,3150.0,4725,0.47852083984375,False,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00227500,2025-07-25 19:59:55+00:00,227.5,4.25,4.25,4.35,-0.2800002,-6.18102,1775.0,1589,0.48279325805664064,False,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00230000,2025-07-25 19:59:51+00:00,230.0,5.36,5.35,5.45,-0.15999985,-2.898548,2813.0,5177,0.4820608435058594,False,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00232500,2025-07-25 19:59:28+00:00,232.5,6.65,6.6,6.7,-0.11000013,-1.6272209,3035.0,1371,0.4804739453125,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00235000,2025-07-25 19:58:50+00:00,235.0,8.05,8.0,8.1,0.10000038,1.2578665,429.0,1396,0.47803256347656253,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00237500,2025-07-25 19:55:00+00:00,237.5,9.5,9.5,9.65,0.10000038,1.0638338,69.0,111,0.4749808361816406,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00240000,2025-07-25 19:55:00+00:00,240.0,11.09,11.15,11.25,0.09000015,0.8181832,109.0,419,0.4630180651855469,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00242500,2025-07-25 19:51:20+00:00,242.5,12.65,12.9,13.05,0.0,0.0,69.0,650,0.45508357421875,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00245000,2025-07-25 19:42:45+00:00,245.0,14.85,14.15,15.0,0.31000042,2.1320524,76.0,141,0.4484918432617187,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00250000,2025-07-25 13:44:14+00:00,250.0,19.1,18.85,19.25,0.10000038,0.5263178,27.0,50,0.43555251953125,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00255000,2025-07-24 16:05:16+00:00,255.0,23.31,22.0,24.7,0.0,0.0,3.0,4,0.5893595751953126,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00260000,2025-07-15 16:56:21+00:00,260.0,28.09,26.9,30.15,-5.9300003,-17.430923,2.0,1,0.7377955908203124,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00265000,2025-07-16 15:21:50+00:00,265.0,41.7,32.5,35.35,0.0,0.0,1.0,0,0.5766643896484375,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00275000,2025-07-24 19:46:42+00:00,275.0,43.29,43.05,45.3,0.0,0.0,1.0,1,0.7744163183593751,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
AMZN250801P00280000,2025-07-24 19:46:42+00:00,280.0,48.31,48.05,50.1,0.0,0.0,1.0,0,0.807619111328125,True,REGULAR,USD,put,2025-08-01,AMZN,2025-07-25 21:36:08
