insider_name,relationship_to_issuer,shares_bought,trade_date,transaction_type,shares,price_per_share,shares_owned_after_transaction,total_value,avg_book_price
Reynolds Shelley,Vice President,-49.0,08/15/2019,S,49.0,1778.6186,6049.0,87152.3114,14.407722168953548
Reynolds Shelley,Vice President,-20.0,08/15/2019,S,20.0,1780.875,6029.0,35617.5,5.907696135345828
Reynolds Shelley,Vice President,-10.0,08/15/2019,S,10.0,1782.0,6019.0,17820.0,2.9606246884864595
Reynolds Shelley,Vice President,-20.0,08/15/2019,S,20.0,1783.52,5999.0,35670.4,5.94605767627938
Reynolds Shelley,Vice President,-10.0,08/15/2019,S,10.0,1785.25,5989.0,17852.5,2.9808816162965437
Reynolds Shelley,Vice President,0.0,,,0.0,0.0,132.784,0.0,0.0
Blackburn Jeffrey M,Senior Vice President,1692.0,08/15/2019,M,1692.0,0.0,54231.0,0.0,0.0
Blackburn Jeffrey M,Senior Vice President,1880.0,08/15/2019,M,1880.0,0.0,56111.0,0.0,0.0
Blackburn Jeffrey M,Senior Vice President,0.0,,,0.0,0.0,18015.0,0.0,0.0
Blackburn Jeffrey M,Senior Vice President,0.0,,,0.0,0.0,477.403,0.0,0.0
McGrath Judith A,Director,304.0,08/15/2019,M,304.0,0.0,2628.0,0.0,0.0
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-13451.0,08/02/2019,S,13451.0,1814.8729,57768262.0,24411855.3779,0.42258247924959214
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-11080.0,08/02/2019,S,11080.0,1815.8742,57757182.0,20119886.136,0.3483529742846526
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-12874.0,08/02/2019,S,12874.0,1816.8211,57744308.0,23389754.841399997,0.4050573234231155
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-9878.0,08/02/2019,S,9878.0,1817.8384,57734430.0,17956607.7152,0.3110207845682377
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6561.0,08/02/2019,S,6561.0,1818.8793,57727869.0,11933667.0873,0.2067228064022249
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6111.0,08/02/2019,S,6111.0,1819.9777,57721758.0,11121883.7247,0.19268095965996046
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5202.0,08/02/2019,S,5202.0,1821.0076,57716556.0,9472881.5352,0.164127629777494
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5240.0,08/02/2019,S,5240.0,1822.0092,57711316.0,9547328.208,0.16543251600777914
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8558.0,08/02/2019,S,8558.0,1822.8251,57702758.0,15599737.2058,0.27034647470056805
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-9445.0,08/02/2019,S,9445.0,1823.978,57693313.0,17227472.21,0.29860431502694257
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6955.0,08/02/2019,S,6955.0,1825.1548,57686358.0,12693951.634,0.22005118842829355
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3782.0,08/02/2019,S,3782.0,1826.0036,57682576.0,6905945.6152,0.11972325256763845
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-9098.0,08/02/2019,S,9098.0,1827.1232,57673478.0,16623166.8736,0.288228965029645
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7158.0,08/02/2019,S,7158.0,1828.176,57666320.0,13086083.808,0.22692767299872785
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4891.0,08/02/2019,S,4891.0,1829.0071,57661429.0,8945673.7261,0.15514138101051916
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4067.0,08/02/2019,S,4067.0,1830.1128,57657362.0,7443068.7576,0.12909138572104634
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2451.0,08/02/2019,S,2451.0,1831.1955,57654911.0,4488260.1705,0.07784697075501512
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-700.0,08/02/2019,S,700.0,1832.0,57654211.0,1282400.0,0.022242954638647297
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6351.0,08/02/2019,S,6351.0,1833.7238,57647860.0,11645979.8538,0.20201929184882145
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1777.0,08/02/2019,S,1777.0,1834.724,57646083.0,3260304.548,0.05655726075959055
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4780.0,08/02/2019,S,4780.0,1836.5091,57641303.0,8778513.498,0.15229554227807793
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6878.0,08/02/2019,S,6878.0,1837.7123,57634425.0,12639785.1994,0.21930964348824508
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1600.0,08/02/2019,S,1600.0,1838.6531,57632825.0,2941844.96,0.05104460799900057
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-450.0,08/02/2019,S,450.0,1840.4944,57632375.0,828222.48,0.014370785170661456
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4159.0,08/02/2019,S,4159.0,1841.5914,57628216.0,7659178.6326,0.13290674541443379
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3021.0,08/02/2019,S,3021.0,1842.5838,57625195.0,5566445.6598000005,0.09659742860392924
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-14636.0,08/02/2019,S,14636.0,1844.1622,57610559.0,26991157.9592,0.46851060686982743
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-200.0,08/02/2019,S,200.0,1846.02,57610359.0,369204.0,0.0064086391129761925
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-15000.0,08/01/2019,S,15000.0,1871.2,58127479.0,28068000.0,0.4828697284463343
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2702.0,08/01/2019,S,2702.0,1872.8353,58124777.0,5060400.9806,0.08706099604648807
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4292.0,08/01/2019,S,4292.0,1874.577,58120485.0,8045684.484,0.13843113119238423
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7690.0,08/01/2019,S,7690.0,1875.3841,58112795.0,14421703.729,0.24816744279809635
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6238.0,08/01/2019,S,6238.0,1876.9216,58106557.0,11708236.9408,0.2014959678440421
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8701.0,08/01/2019,S,8701.0,1878.2591,58097856.0,16342732.4291,0.2812966528248478
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8801.0,08/01/2019,S,8801.0,1878.9493,58089055.0,16536632.7893,0.2846772561423146
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-10056.0,08/01/2019,S,10056.0,1879.9666,58078999.0,18904944.1296,0.3255039593502636
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5327.0,08/01/2019,S,5327.0,1881.0502,58073672.0,10020354.4154,0.17254556273624302
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-14159.0,08/01/2019,S,14159.0,1882.1342,58059513.0,26649138.1378,0.458996928510234
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5030.0,08/01/2019,S,5030.0,1883.0892,58054483.0,9471938.675999999,0.1631560249360932
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-19980.0,08/01/2019,S,19980.0,1884.1387,58034503.0,37645091.225999996,0.6486674181736336
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-16219.0,08/01/2019,S,16219.0,1885.1068,58018284.0,30574547.1892,0.5269812390383694
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-29978.0,08/01/2019,S,29978.0,1886.1176,57988306.0,56542033.4128,0.9750592371641276
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-24558.0,08/01/2019,S,24558.0,1887.1037,57963748.0,46343492.6646,0.7995254665830098
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-20118.0,08/01/2019,S,20118.0,1888.111,57943630.0,37985017.098000005,0.6555512158627274
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-16393.0,08/01/2019,S,16393.0,1889.1385,57927237.0,30968647.4305,0.5346128873797312
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-17003.0,08/01/2019,S,17003.0,1890.2826,57910234.0,32140475.0478,0.5550050971612375
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-21394.0,08/01/2019,S,21394.0,1891.1966,57888840.0,40460260.0604,0.6989302266274467
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-19620.0,08/01/2019,S,19620.0,1892.1956,57869220.0,37124877.672,0.6415306387748098
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-22971.0,08/01/2019,S,22971.0,1893.1906,57846249.0,43488481.272599995,0.7517943172529647
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-19779.0,08/01/2019,S,19779.0,1894.0817,57826470.0,37463041.944299996,0.6478528249139192
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3308.0,08/01/2019,S,3308.0,1895.3234,57823162.0,6269729.8072,0.10842938349168799
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2599.0,08/01/2019,S,2599.0,1896.2747,57820563.0,4928417.9453,0.08523642264258133
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-800.0,08/01/2019,S,800.0,1897.12,57819763.0,1517696.0,0.026248741282457348
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-268.0,08/01/2019,G,268.0,0.0,57819495.0,0.0,0.0
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8460.0,08/02/2019,S,8460.0,1810.8576,57811035.0,15319855.296,0.2649988068194939
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8889.0,08/02/2019,S,8889.0,1811.7836,57802146.0,16104944.4204,0.27862191172625317
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-12394.0,08/02/2019,S,12394.0,1812.8449,57789752.0,22468399.6906,0.38879557210420285
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8039.0,08/02/2019,S,8039.0,1813.7601,57781713.0,14580817.4439,0.25234311492115163
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-35887.0,07/31/2019,S,35887.0,1889.4509,58315559.0,67806724.4483,1.162755285399905
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-34887.0,07/31/2019,S,34887.0,1890.4582,58280672.0,65952415.223400004,1.1316344331685126
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-21483.0,07/31/2019,S,21483.0,1891.4435,58259189.0,40633880.7105,0.6974673250343393
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-25092.0,07/31/2019,S,25092.0,1892.3909,58234097.0,47483872.4628,0.815396389898516
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-15139.0,07/31/2019,S,15139.0,1893.4702,58218958.0,28665245.3578,0.49236960506575883
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-19340.0,07/31/2019,S,19340.0,1894.3878,58199618.0,36637460.052,0.6295137547466377
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-18576.0,07/31/2019,S,18576.0,1895.3575,58181042.0,35208160.92,0.6051483388695582
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-12876.0,07/31/2019,S,12876.0,1896.5631,58168166.0,24420146.4756,0.4198197769480991
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3734.0,07/31/2019,S,3734.0,1897.403,58164432.0,7084902.802,0.12180816623465007
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-20581.0,07/31/2019,S,20581.0,1898.1096,58143851.0,39064993.6776,0.6718680136546167
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1372.0,07/31/2019,S,1372.0,1899.55,58142479.0,2606182.6,0.04482407088283938
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-15520.0,07/29/2019,S,15520.0,1929.8553,58790429.0,29951354.255999997,0.5094596988907837
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2518.0,07/29/2019,S,2518.0,1931.3884,58787911.0,4863235.9912,0.08272510297567812
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-5255.0,07/30/2019,S,5255.0,1884.8728,58782656.0,9905006.564000001,0.1685021950011922
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-100.0,07/30/2019,S,100.0,1885.6,58782556.0,188560.0,0.003207754354880383
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1276.0,07/30/2019,S,1276.0,1887.31,58781280.0,2408207.56,0.04096895406156518
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1676.0,07/30/2019,S,1676.0,1889.1745,58779604.0,3166256.4620000003,0.05386658375582116
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-20363.0,07/30/2019,S,20363.0,1890.4606,58759241.0,38495449.1978,0.6551386393469583
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-10953.0,07/30/2019,S,10953.0,1891.7033,58748288.0,20719826.2449,0.3526881710135962
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-13473.0,07/30/2019,S,13473.0,1892.649,58734815.0,25499659.976999998,0.4341489792212676
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-23312.0,07/30/2019,S,23312.0,1893.6925,58711503.0,44145759.56,0.7519098865515332
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-17129.0,07/30/2019,S,17129.0,1894.7743,58694374.0,32455588.9847,0.5529591129926695
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-31376.0,07/30/2019,S,31376.0,1895.7032,58662998.0,59479583.603199996,1.013919943252815
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-39435.0,07/30/2019,S,39435.0,1896.6946,58623563.0,74796151.551,1.2758718120050123
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-23808.0,07/30/2019,S,23808.0,1897.6258,58599755.0,45178675.0464,0.7709703743027595
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-34036.0,07/30/2019,S,34036.0,1898.5863,58565719.0,64620283.3068,1.1033806877159658
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-11178.0,07/30/2019,S,11178.0,1899.814,58554541.0,21236120.892,0.3626724849913861
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8309.0,07/30/2019,S,8309.0,1900.7325,58546232.0,15793186.342500001,0.2697558118257722
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-16187.0,07/30/2019,S,16187.0,1901.7676,58530045.0,30783912.1412,0.525950597529867
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-14512.0,07/30/2019,S,14512.0,1902.7171,58515533.0,27612230.5552,0.47187864725080775
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-18595.0,07/30/2019,S,18595.0,1903.749,58496938.0,35400212.655,0.6051635156527339
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-20733.0,07/30/2019,S,20733.0,1904.6799,58476205.0,39489728.3667,0.6753127766533413
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4219.0,07/30/2019,S,4219.0,1905.5606,58471986.0,8039560.1714,0.13749422110273457
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-946.0,07/30/2019,S,946.0,1906.5825,58471040.0,1803627.045,0.030846501875116297
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3996.0,07/30/2019,S,3996.0,1907.6678,58467044.0,7623040.5287999995,0.1303818357705924
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1849.0,07/30/2019,S,1849.0,1909.2112,58465195.0,3530131.5088,0.060380051906095585
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8861.0,07/31/2019,S,8861.0,1884.3943,58456334.0,16697617.892299999,0.2856425771123451
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-11917.0,07/31/2019,S,11917.0,1885.4499,58444417.0,22468906.458300002,0.38444915034912575
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-15448.0,07/31/2019,S,15448.0,1886.6595,58428969.0,29145115.956,0.49881277138400304
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-34196.0,07/31/2019,S,34196.0,1887.4767,58394773.0,64544153.2332,1.1053070320728877
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-43327.0,07/31/2019,S,43327.0,1888.5025,58351446.0,81823147.8175,1.4022471322732943
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2536.0,07/29/2019,S,2536.0,1891.2168,0.0,4796125.8048,0.0
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-11782.0,07/29/2019,S,11782.0,1892.553,59096309.0,22298059.446000002,0.3773172948246227
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6262.0,07/29/2019,S,6262.0,1893.3605,59090047.0,11856223.451,0.2006467087595987
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-11666.0,07/29/2019,S,11666.0,1894.4757,59078381.0,22100953.5162,0.37409544984314985
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6229.0,07/29/2019,S,6229.0,1895.5818,59072152.0,11807579.0322,0.1998840169594634
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-13994.0,07/29/2019,S,13994.0,1896.7393,59058158.0,26542969.7642,0.4494378196522824
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-18316.0,07/29/2019,S,18316.0,1897.6369,59039842.0,34757117.4604,0.5887061394981375
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-27439.0,07/29/2019,S,27439.0,1898.6374,59012403.0,52096711.6186,0.8828095276614986
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-21058.0,07/29/2019,S,21058.0,1899.6452,58991345.0,40002728.6216,0.6781118250753564
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-12292.0,07/29/2019,S,12292.0,1900.6545,58979053.0,23362845.114,0.39612106206588293
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-7004.0,07/29/2019,S,7004.0,1901.682,58972049.0,13319380.728,0.22585921557516173
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-16330.0,07/29/2019,S,16330.0,1902.7456,58955719.0,31071835.648,0.5270368367146875
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-23912.0,07/29/2019,S,23912.0,1903.7453,58931807.0,45522357.6136,0.7724582009440165
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-30454.0,07/29/2019,S,30454.0,1904.7797,58901353.0,58008160.9838,0.984835797979038
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-24017.0,07/29/2019,S,24017.0,1905.6244,58877336.0,45767381.2148,0.7773344435081098
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-13350.0,07/29/2019,S,13350.0,1906.6125,58863986.0,25453276.875,0.4324083128689246
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4345.0,07/29/2019,S,4345.0,1907.8538,58859641.0,8289624.761,0.140837161426112
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-6049.0,07/29/2019,S,6049.0,1908.8798,58853592.0,11546813.9102,0.19619556798164503
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3498.0,07/29/2019,S,3498.0,1910.173,58850094.0,6681785.154,0.11353907359944064
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4091.0,07/29/2019,S,4091.0,1911.0406,58846003.0,7818067.0946,0.13285638269433525
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1657.0,07/29/2019,S,1657.0,1912.6075,58844346.0,3169190.6275,0.05385718158036797
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2043.0,07/29/2019,S,2043.0,1913.7948,58842303.0,3909882.7764,0.06644680063593024
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2162.0,07/29/2019,S,2162.0,1915.2631,58840141.0,4140798.8222,0.0703737066537621
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-3005.0,07/29/2019,S,3005.0,1916.8162,58837136.0,5760032.681,0.09789791061549971
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-8402.0,07/29/2019,S,8402.0,1918.1297,58828734.0,16116125.7394,0.27394989903063355
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-10491.0,07/29/2019,S,10491.0,1919.0448,58818243.0,20132698.996799998,0.342286643904001
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-4994.0,07/29/2019,S,4994.0,1920.0366,58813249.0,9588662.780399999,0.16303576053756186
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2824.0,07/29/2019,S,2824.0,1921.1837,58810425.0,5425422.7688,0.09225273867345797
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-1949.0,07/29/2019,S,1949.0,1922.2792,58808476.0,3746522.1607999997,0.06370717991059656
BEZOS JEFFREY P,"Director, Chairman, CEO and President",-2527.0,07/29/2019,S,2527.0,1925.8142,58805949.0,4866532.4834,0.0827557851910527
Jassy Andrew R,CEO Amazon Web Services,-7308.0,07/10/2019,S,7308.0,2000.0,92614.0,14616000.0,157.81631286846482
Jassy Andrew R,CEO Amazon Web Services,0.0,,,0.0,0.0,489.796,0.0,0.0
Zapolsky David,Senior Vice President,-763.0,07/10/2019,S,763.0,2000.0,2698.0,1526000.0,565.6041512231283
WILKE JEFFREY A,CEO Worldwide Consumer,0.0,,,0.0,0.0,10000.0,0.0,0.0
WILKE JEFFREY A,CEO Worldwide Consumer,-200.0,05/20/2019,S,200.0,1863.145,16097.0,372629.0,23.148971858110208
WILKE JEFFREY A,CEO Worldwide Consumer,-100.0,05/20/2019,S,100.0,1862.21,15997.0,186221.0,11.640995186597488
WILKE JEFFREY A,CEO Worldwide Consumer,-200.0,05/20/2019,S,200.0,1860.4368,15797.0,372087.36,23.554305247831866
WILKE JEFFREY A,CEO Worldwide Consumer,-200.0,05/20/2019,S,200.0,1856.9075,15597.0,371381.5,23.811085465153557
WILKE JEFFREY A,CEO Worldwide Consumer,-200.0,05/20/2019,S,200.0,1855.0059,15397.0,371001.18000000005,24.095679677859327
WILKE JEFFREY A,CEO Worldwide Consumer,-100.0,05/20/2019,S,100.0,1849.2842,15297.0,184928.42,12.089195267045827
WILKE JEFFREY A,CEO Worldwide Consumer,0.0,,,0.0,0.0,30808.0,0.0,0.0
WILKE JEFFREY A,CEO Worldwide Consumer,0.0,,,0.0,0.0,534.823,0.0,0.0
WILKE JEFFREY A,CEO Worldwide Consumer,0.0,,,0.0,0.0,10000.0,0.0,0.0
WILKE JEFFREY A,CEO Worldwide Consumer,4500.0,05/15/2019,M,4500.0,0.0,17300.0,0.0,0.0
WILKE JEFFREY A,CEO Worldwide Consumer,2708.0,05/15/2019,M,2708.0,0.0,20008.0,0.0,0.0
WILKE JEFFREY A,CEO Worldwide Consumer,864.0,05/15/2019,M,864.0,0.0,20872.0,0.0,0.0
WILKE JEFFREY A,CEO Worldwide Consumer,-369.0,05/15/2019,S,369.0,1873.2514,20503.0,691229.7666000001,33.713591503682395
WILKE JEFFREY A,CEO Worldwide Consumer,-701.0,05/15/2019,S,701.0,1871.6554,19802.0,1312030.4354,66.25747073022927
WILKE JEFFREY A,CEO Worldwide Consumer,-600.0,05/15/2019,S,600.0,1870.6255,19202.0,1122375.3,58.45095823351735
WILKE JEFFREY A,CEO Worldwide Consumer,300.0,05/15/2019,S,300.0,1869.2629,18902.0,560778.87,29.66770024336049
WILKE JEFFREY A,CEO Worldwide Consumer,-200.0,05/15/2019,S,200.0,1867.245,18702.0,373449.0,19.968399101700353
WILKE JEFFREY A,CEO Worldwide Consumer,-100.0,05/15/2019,S,100.0,1866.192,18602.0,186619.2,10.032211590151597
WILKE JEFFREY A,CEO Worldwide Consumer,-700.0,05/15/2019,S,700.0,1863.2443,17902.0,1304271.01,72.85616188135404
WILKE JEFFREY A,CEO Worldwide Consumer,-200.0,05/15/2019,S,200.0,1862.3847,17702.0,372476.94,21.041517342673146
WILKE JEFFREY A,CEO Worldwide Consumer,-205.0,05/15/2019,S,205.0,1860.7449,17497.0,381452.7045,21.801034720237755
WILKE JEFFREY A,CEO Worldwide Consumer,-500.0,05/15/2019,S,500.0,1858.488,16997.0,929244.0,54.67105959875272
WILKE JEFFREY A,CEO Worldwide Consumer,-100.0,05/15/2019,S,100.0,1857.059,16897.0,185705.9,10.990465763153223
WILKE JEFFREY A,CEO Worldwide Consumer,-100.0,05/15/2019,S,100.0,1850.13,16797.0,185013.0,11.014645472405787
WILKE JEFFREY A,CEO Worldwide Consumer,-200.0,05/15/2019,S,200.0,1843.2051,16597.0,368641.01999999996,22.211304452611916
WILKE JEFFREY A,CEO Worldwide Consumer,-140.0,05/15/2019,S,140.0,1832.241,16457.0,256513.74,15.586907698851553
WILKE JEFFREY A,CEO Worldwide Consumer,-150.0,05/15/2019,S,150.0,1830.9633,16307.0,274644.495,16.842122708039494
WILKE JEFFREY A,CEO Worldwide Consumer,-10.0,05/15/2019,S,10.0,1830.06,16297.0,18300.6,1.1229428729213964
WILKE JEFFREY A,CEO Worldwide Consumer,0.0,,,0.0,0.0,30808.0,0.0,0.0
WILKE JEFFREY A,CEO Worldwide Consumer,0.0,,,0.0,0.0,534.823,0.0,0.0
Jassy Andrew R,CEO Amazon Web Services,1138.0,05/15/2019,M,1138.0,0.0,96217.0,0.0,0.0
Jassy Andrew R,CEO Amazon Web Services,2433.0,05/15/2019,M,2433.0,0.0,98650.0,0.0,0.0
Jassy Andrew R,CEO Amazon Web Services,4500.0,05/15/2019,M,4500.0,0.0,103150.0,0.0,0.0
Jassy Andrew R,CEO Amazon Web Services,-200.0,05/15/2019,S,200.0,1825.41,102950.0,365082.0,3.546206896551724
Jassy Andrew R,CEO Amazon Web Services,-200.0,05/15/2019,S,200.0,1826.64,102750.0,365328.0,3.5555036496350363
Jassy Andrew R,CEO Amazon Web Services,-200.0,05/15/2019,S,200.0,1828.185,102550.0,365637.0,3.565450999512433
Jassy Andrew R,CEO Amazon Web Services,-500.0,05/15/2019,S,500.0,1829.412,102050.0,914706.0,8.963312101910828
Jassy Andrew R,CEO Amazon Web Services,-200.0,05/15/2019,S,200.0,1830.4,101850.0,366080.0,3.594305351006382
Jassy Andrew R,CEO Amazon Web Services,-524.0,05/15/2019,S,524.0,1832.0783,101326.0,960009.0292,9.47445896610939
Jassy Andrew R,CEO Amazon Web Services,-200.0,05/15/2019,S,200.0,1832.9,101126.0,366580.0,3.6249826948559223
Jassy Andrew R,CEO Amazon Web Services,-280.0,05/15/2019,S,280.0,1835.8321,100846.0,514032.988,5.09720750451183
Jassy Andrew R,CEO Amazon Web Services,-100.0,05/15/2019,S,100.0,1838.15,100746.0,183815.0,1.8245389395112461
Jassy Andrew R,CEO Amazon Web Services,-100.0,05/15/2019,S,100.0,1841.15,100646.0,184115.0,1.8293325119726567
Jassy Andrew R,CEO Amazon Web Services,-100.0,05/15/2019,S,100.0,1843.05,100546.0,184305.0,1.833041592902751
Jassy Andrew R,CEO Amazon Web Services,-200.0,05/15/2019,S,200.0,1845.28,100346.0,369056.0,3.6778346919657983
Jassy Andrew R,CEO Amazon Web Services,-100.0,05/15/2019,S,100.0,1846.14,100246.0,184614.0,1.8416096402848992
Jassy Andrew R,CEO Amazon Web Services,-224.0,05/15/2019,S,224.0,1849.2744,100022.0,414237.4656,4.141463534022515
Jassy Andrew R,CEO Amazon Web Services,-100.0,05/15/2019,S,100.0,1850.15,99922.0,185015.0,1.8515942435099377
Jassy Andrew R,CEO Amazon Web Services,0.0,,,0.0,0.0,489.637,0.0,0.0
Blackburn Jeffrey M,Senior Vice President,1692.0,05/15/2019,M,1692.0,0.0,50659.0,0.0,0.0
Blackburn Jeffrey M,Senior Vice President,1880.0,05/15/2019,M,1880.0,0.0,52539.0,0.0,0.0
Blackburn Jeffrey M,Senior Vice President,0.0,,,0.0,0.0,18015.0,0.0,0.0
Blackburn Jeffrey M,Senior Vice President,0.0,,,0.0,0.0,477.162,0.0,0.0
NOOYI INDRA K,Director,0.0,,,0.0,0.0,150.0,0.0,0.0
